fips,county_name,state,year,elec_rate_cents_kwh,res_sales_mwh,res_customers
31001,Adams County,NE,2010,8.472395591959968,,
31001,Adams County,NE,2011,8.67991347871411,,
31001,Adams County,NE,2012,9.256286380101399,,
31001,Adams County,NE,2013,9.277477772259733,,
31001,Adams County,NE,2014,9.423883172193579,,
31001,Adams County,NE,2015,9.6690548315745,,
31001,Adams County,NE,2016,10.022750753514542,,
31001,Adams County,NE,2017,10.324227881486157,,
31001,Adams County,NE,2018,9.789652693019253,,
31001,Adams County,NE,2019,9.727979484494055,,
31001,Adams County,NE,2020,9.819777707336037,,
31001,Adams County,NE,2021,9.699863765795728,,
31001,Adams County,NE,2022,9.633308435389763,,
31003,Antelope County,NE,2010,9.017260034491674,,
31003,Antelope County,NE,2011,9.576428864406228,,
31003,Antelope County,NE,2012,10.520130069049424,,
31003,Antelope County,NE,2013,10.329143414163541,,
31003,Antelope County,NE,2014,11.996752221795562,,
31003,Antelope County,NE,2015,10.671884295573877,,
31003,Antelope County,NE,2016,10.756218052435115,,
31003,Antelope County,NE,2017,10.713547183272475,,
31003,Antelope County,NE,2018,10.394280160746309,,
31003,Antelope County,NE,2019,10.440357315085484,,
31003,Antelope County,NE,2020,10.311236748721646,,
31003,Antelope County,NE,2021,10.357006360071416,,
31003,Antelope County,NE,2022,10.20759821548813,,
31005,Arthur County,NE,2010,12.180058714425085,,
31005,Arthur County,NE,2011,12.004485704866141,,
31005,Arthur County,NE,2012,12.783054627649832,,
31005,Arthur County,NE,2013,12.563963640784813,,
31005,Arthur County,NE,2014,12.542744908092384,,
31005,Arthur County,NE,2015,12.714797721285354,,
31005,Arthur County,NE,2016,13.102467898200219,,
31005,Arthur County,NE,2017,13.834098005748574,,
31005,Arthur County,NE,2018,13.86257165319045,,
31005,Arthur County,NE,2019,14.066007602929567,,
31005,Arthur County,NE,2020,,,
31005,Arthur County,NE,2021,,,
31005,Arthur County,NE,2022,,,
31007,Banner County,NE,2010,11.773682376662617,,
31007,Banner County,NE,2011,11.71985353843672,,
31007,Banner County,NE,2012,12.340827022235857,,
31007,Banner County,NE,2013,12.277713805368162,,
31007,Banner County,NE,2014,12.671167603293375,,
31007,Banner County,NE,2015,13.228778492051985,,
31007,Banner County,NE,2016,13.22516489959226,,
31007,Banner County,NE,2017,13.756259488040511,,
31007,Banner County,NE,2018,13.771124726256566,,
31007,Banner County,NE,2019,13.809992370793287,,
31007,Banner County,NE,2020,14.696327294752491,,
31007,Banner County,NE,2021,14.661879114302813,,
31007,Banner County,NE,2022,14.254132542832739,,
31009,Blaine County,NE,2010,9.589351685138505,,
31009,Blaine County,NE,2011,10.098737326944967,,
31009,Blaine County,NE,2012,10.765194455356642,,
31009,Blaine County,NE,2013,10.845941870742994,,
31009,Blaine County,NE,2014,10.932505251621153,,
31009,Blaine County,NE,2015,11.485684309340401,,
31009,Blaine County,NE,2016,11.819199977877023,,
31009,Blaine County,NE,2017,12.06880231504645,,
31009,Blaine County,NE,2018,12.289905000521975,,
31009,Blaine County,NE,2019,12.329886742517612,,
31009,Blaine County,NE,2020,,,
31009,Blaine County,NE,2021,,,
31009,Blaine County,NE,2022,,,
31011,Boone County,NE,2010,7.848498499825292,,
31011,Boone County,NE,2011,8.504911504209494,,
31011,Boone County,NE,2012,9.429545115085807,,
31011,Boone County,NE,2013,9.677990998274748,,
31011,Boone County,NE,2014,9.799052959344126,,
31011,Boone County,NE,2015,10.183673301978905,,
31011,Boone County,NE,2016,10.233845234082343,,
31011,Boone County,NE,2017,10.21184716691793,,
31011,Boone County,NE,2018,9.997058598559791,,
31011,Boone County,NE,2019,9.995155042138544,,
31011,Boone County,NE,2020,9.989382843058461,,
31011,Boone County,NE,2021,10.03897367513435,,
31011,Boone County,NE,2022,9.900904878223917,,
31013,Box Butte County,NE,2010,10.81283493321539,,
31013,Box Butte County,NE,2011,10.891711554603562,,
31013,Box Butte County,NE,2012,11.567963721819115,,
31013,Box Butte County,NE,2013,12.03140119853776,,
31013,Box Butte County,NE,2014,12.330751482955941,,
31013,Box Butte County,NE,2015,11.02430790452413,,
31013,Box Butte County,NE,2016,11.129554212992954,,
31013,Box Butte County,NE,2017,11.098025873264064,,
31013,Box Butte County,NE,2018,10.802680381952882,,
31013,Box Butte County,NE,2019,10.858753854445128,,
31013,Box Butte County,NE,2020,10.362184555282871,,
31013,Box Butte County,NE,2021,10.396164673612281,,
31013,Box Butte County,NE,2022,10.272466555458914,,
31015,Boyd County,NE,2010,9.877199449267765,,
31015,Boyd County,NE,2011,10.969912929858168,,
31015,Boyd County,NE,2012,12.176294723962872,,
31015,Boyd County,NE,2013,12.371465791117485,,
31015,Boyd County,NE,2014,12.19362231848187,,
31015,Boyd County,NE,2015,10.75253103251266,,
31015,Boyd County,NE,2016,10.838353773965393,,
31015,Boyd County,NE,2017,10.775363140248633,,
31015,Boyd County,NE,2018,10.394900061185965,,
31015,Boyd County,NE,2019,10.505653309800786,,
31015,Boyd County,NE,2020,10.362184555282871,,
31015,Boyd County,NE,2021,10.396164673612281,,
31015,Boyd County,NE,2022,10.272466555458914,,
31017,Brown County,NE,2010,10.500134242251383,,
31017,Brown County,NE,2011,10.648401478896192,,
31017,Brown County,NE,2012,11.529793380845492,,
31017,Brown County,NE,2013,11.653305528436036,,
31017,Brown County,NE,2014,12.194239309009925,,
31017,Brown County,NE,2015,10.848271963198485,,
31017,Brown County,NE,2016,10.957441323504904,,
31017,Brown County,NE,2017,10.930360704543176,,
31017,Brown County,NE,2018,10.628768663954235,,
31017,Brown County,NE,2019,10.663729611259965,,
31017,Brown County,NE,2020,10.362184555282871,,
31017,Brown County,NE,2021,10.396164673612281,,
31017,Brown County,NE,2022,10.272466555458914,,
31019,Buffalo County,NE,2010,9.682441002349277,,
31019,Buffalo County,NE,2011,10.677620895424475,,
31019,Buffalo County,NE,2012,11.771164992229327,,
31019,Buffalo County,NE,2013,11.930862240806285,,
31019,Buffalo County,NE,2014,11.79673236774142,,
31019,Buffalo County,NE,2015,10.658475160249989,,
31019,Buffalo County,NE,2016,10.696161918810875,,
31019,Buffalo County,NE,2017,10.791443883472486,,
31019,Buffalo County,NE,2018,10.427644349821442,,
31019,Buffalo County,NE,2019,10.428601700459348,,
31019,Buffalo County,NE,2020,10.347394132643473,,
31019,Buffalo County,NE,2021,10.37853930750931,,
31019,Buffalo County,NE,2022,10.259495584697339,,
31021,Burt County,NE,2010,9.230435466406432,,
31021,Burt County,NE,2011,9.393651851388825,,
31021,Burt County,NE,2012,10.134730148375827,,
31021,Burt County,NE,2013,10.690554580180098,,
31021,Burt County,NE,2014,10.964270995135243,,
31021,Burt County,NE,2015,11.012830318971906,,
31021,Burt County,NE,2016,11.355333339989528,,
31021,Burt County,NE,2017,11.362828543379917,,
31021,Burt County,NE,2018,11.0776805276493,,
31021,Burt County,NE,2019,11.161737932411743,,
31021,Burt County,NE,2020,11.217283958041513,,
31021,Burt County,NE,2021,11.21386564809458,,
31021,Burt County,NE,2022,11.438606038863313,,
31023,Butler County,NE,2010,9.544018899609714,,
31023,Butler County,NE,2011,10.04302804135049,,
31023,Butler County,NE,2012,10.951745954707341,,
31023,Butler County,NE,2013,10.856764662726297,,
31023,Butler County,NE,2014,10.935442674802053,,
31023,Butler County,NE,2015,11.299597679154886,,
31023,Butler County,NE,2016,11.486444241424394,,
31023,Butler County,NE,2017,11.489205219178912,,
31023,Butler County,NE,2018,11.22418330012852,,
31023,Butler County,NE,2019,10.865776965551243,,
31023,Butler County,NE,2020,,,
31023,Butler County,NE,2021,,,
31023,Butler County,NE,2022,,,
31025,Cass County,NE,2010,9.347238241000683,,
31025,Cass County,NE,2011,9.669405832575949,,
31025,Cass County,NE,2012,10.505376250219213,,
31025,Cass County,NE,2013,11.003404082541005,,
31025,Cass County,NE,2014,10.961375754525468,,
31025,Cass County,NE,2015,11.00305792494729,,
31025,Cass County,NE,2016,11.347781186907536,,
31025,Cass County,NE,2017,11.356095527089092,,
31025,Cass County,NE,2018,11.068580386264546,,
31025,Cass County,NE,2019,11.151508121114606,,
31025,Cass County,NE,2020,11.217283958041513,,
31025,Cass County,NE,2021,11.21386564809458,,
31025,Cass County,NE,2022,11.438606038863313,,
31027,Cedar County,NE,2010,7.958128100553541,,
31027,Cedar County,NE,2011,8.575200474122202,,
31027,Cedar County,NE,2012,8.70555161878652,,
31027,Cedar County,NE,2013,8.35227050111664,,
31027,Cedar County,NE,2014,11.96477874864665,,
31027,Cedar County,NE,2015,10.536414796472078,,
31027,Cedar County,NE,2016,10.636271369422149,,
31027,Cedar County,NE,2017,10.589260506904168,,
31027,Cedar County,NE,2018,10.275951695353283,,
31027,Cedar County,NE,2019,10.30538624556274,,
31027,Cedar County,NE,2020,10.210829164096626,,
31027,Cedar County,NE,2021,10.232971737337959,,
31027,Cedar County,NE,2022,10.111491432005996,,
31029,Chase County,NE,2010,9.69630014494064,,
31029,Chase County,NE,2011,10.214674441918884,,
31029,Chase County,NE,2012,10.653898172925595,,
31029,Chase County,NE,2013,10.574659154862976,,
31029,Chase County,NE,2014,10.640608884425001,,
31029,Chase County,NE,2015,10.955801660902774,,
31029,Chase County,NE,2016,11.37223819447985,,
31029,Chase County,NE,2017,11.625948097645608,,
31029,Chase County,NE,2018,11.446707547088247,,
31029,Chase County,NE,2019,11.335769599530613,,
31029,Chase County,NE,2020,11.35921631885436,,
31029,Chase County,NE,2021,10.864276654381838,,
31029,Chase County,NE,2022,10.796457297501327,,
31031,Cherry County,NE,2010,10.613301892833384,,
31031,Cherry County,NE,2011,10.815971490398091,,
31031,Cherry County,NE,2012,11.610783563041993,,
31031,Cherry County,NE,2013,12.338214574373302,,
31031,Cherry County,NE,2014,12.21187383681294,,
31031,Cherry County,NE,2015,10.931841169042032,,
31031,Cherry County,NE,2016,11.074848161785944,,
31031,Cherry County,NE,2017,11.064566652908358,,
31031,Cherry County,NE,2018,10.772182208706699,,
31031,Cherry County,NE,2019,10.812405616522629,,
31031,Cherry County,NE,2020,10.362184555282871,,
31031,Cherry County,NE,2021,10.396164673612281,,
31031,Cherry County,NE,2022,10.272466555458914,,
31033,Cheyenne County,NE,2010,10.78997267785276,,
31033,Cheyenne County,NE,2011,10.77787024304905,,
31033,Cheyenne County,NE,2012,11.649117313136923,,
31033,Cheyenne County,NE,2013,11.708640224495888,,
31033,Cheyenne County,NE,2014,11.920822250876215,,
31033,Cheyenne County,NE,2015,12.540406812709143,,
31033,Cheyenne County,NE,2016,12.864257469504972,,
31033,Cheyenne County,NE,2017,13.352024084968367,,
31033,Cheyenne County,NE,2018,13.645251396724571,,
31033,Cheyenne County,NE,2019,13.573904675715298,,
31033,Cheyenne County,NE,2020,14.696327294752491,,
31033,Cheyenne County,NE,2021,14.661879114302813,,
31033,Cheyenne County,NE,2022,14.254132542832739,,
31035,Clay County,NE,2010,8.503978090980661,,
31035,Clay County,NE,2011,8.729108040872788,,
31035,Clay County,NE,2012,9.256286380101399,,
31035,Clay County,NE,2013,9.313718936403227,,
31035,Clay County,NE,2014,9.444691060111154,,
31035,Clay County,NE,2015,9.681749545657755,,
31035,Clay County,NE,2016,9.992336734944816,,
31035,Clay County,NE,2017,10.26721575872255,,
31035,Clay County,NE,2018,9.769144969071174,,
31035,Clay County,NE,2019,9.676323148583633,,
31035,Clay County,NE,2020,9.914724958494538,,
31035,Clay County,NE,2021,9.792850506808263,,
31035,Clay County,NE,2022,9.751611249244693,,
31037,Colfax County,NE,2010,9.119418091322293,,
31037,Colfax County,NE,2011,9.323786182940522,,
31037,Colfax County,NE,2012,10.085153065482395,,
31037,Colfax County,NE,2013,10.921643096639473,,
31037,Colfax County,NE,2014,10.619287955095654,,
31037,Colfax County,NE,2015,11.023123277038176,,
31037,Colfax County,NE,2016,11.394078181236752,,
31037,Colfax County,NE,2017,11.409863553586021,,
31037,Colfax County,NE,2018,11.136680734607834,,
31037,Colfax County,NE,2019,11.222936276560329,,
31037,Colfax County,NE,2020,11.313083104946122,,
31037,Colfax County,NE,2021,11.302841044021203,,
31037,Colfax County,NE,2022,11.576680382066334,,
31039,Cuming County,NE,2010,9.37391240594884,,
31039,Cuming County,NE,2011,10.051186310950548,,
31039,Cuming County,NE,2012,10.830286127240337,,
31039,Cuming County,NE,2013,10.625593398238788,,
31039,Cuming County,NE,2014,10.7325841952798,,
31039,Cuming County,NE,2015,11.561880365846019,,
31039,Cuming County,NE,2016,12.005446124149385,,
31039,Cuming County,NE,2017,12.236927772925222,,
31039,Cuming County,NE,2018,12.051894693833848,,
31039,Cuming County,NE,2019,12.100534843102903,,
31039,Cuming County,NE,2020,,,
31039,Cuming County,NE,2021,,,
31039,Cuming County,NE,2022,,,
31041,Custer County,NE,2010,8.728731161263562,,
31041,Custer County,NE,2011,9.35761417252654,,
31041,Custer County,NE,2012,10.117619658111016,,
31041,Custer County,NE,2013,10.353234284684204,,
31041,Custer County,NE,2014,10.621956321337391,,
31041,Custer County,NE,2015,11.101111687213532,,
31041,Custer County,NE,2016,11.443048944533183,,
31041,Custer County,NE,2017,12.138537558829494,,
31041,Custer County,NE,2018,11.175408459222957,,
31041,Custer County,NE,2019,11.425066605755589,,
31041,Custer County,NE,2020,11.10517643276264,,
31041,Custer County,NE,2021,11.290099126214772,,
31041,Custer County,NE,2022,11.243245130480997,,
31043,Dakota County,NE,2010,9.734128139667593,,
31043,Dakota County,NE,2011,10.79476690071485,,
31043,Dakota County,NE,2012,11.979853713111861,,
31043,Dakota County,NE,2013,12.20654968994958,,
31043,Dakota County,NE,2014,11.969501378074387,,
31043,Dakota County,NE,2015,10.609126638692976,,
31043,Dakota County,NE,2016,10.743415566323899,,
31043,Dakota County,NE,2017,10.871379702331872,,
31043,Dakota County,NE,2018,10.542182384301684,,
31043,Dakota County,NE,2019,10.531897794154093,,
31043,Dakota County,NE,2020,10.447878122852167,,
31043,Dakota County,NE,2021,10.406981213549713,,
31043,Dakota County,NE,2022,10.316162116844085,,
31045,Dawes County,NE,2010,10.020557007256404,,
31045,Dawes County,NE,2011,11.112920422679858,,
31045,Dawes County,NE,2012,12.31319353570717,,
31045,Dawes County,NE,2013,12.509635695912962,,
31045,Dawes County,NE,2014,12.356305584962314,,
31045,Dawes County,NE,2015,10.77213837710297,,
31045,Dawes County,NE,2016,10.88073081798829,,
31045,Dawes County,NE,2017,10.84358953370989,,
31045,Dawes County,NE,2018,10.51894395051241,,
31045,Dawes County,NE,2019,10.59977073087334,,
31045,Dawes County,NE,2020,10.362184555282871,,
31045,Dawes County,NE,2021,10.396164673612281,,
31045,Dawes County,NE,2022,10.272466555458914,,
31047,Dawson County,NE,2010,8.677346107011262,,
31047,Dawson County,NE,2011,9.264334522521676,,
31047,Dawson County,NE,2012,9.926006448859463,,
31047,Dawson County,NE,2013,9.924350286674091,,
31047,Dawson County,NE,2014,10.037973552628483,,
31047,Dawson County,NE,2015,10.366985144726279,,
31047,Dawson County,NE,2016,10.429777449692553,,
31047,Dawson County,NE,2017,10.737251343562445,,
31047,Dawson County,NE,2018,10.333446727526296,,
31047,Dawson County,NE,2019,10.274842809938004,,
31047,Dawson County,NE,2020,10.273654294770413,,
31047,Dawson County,NE,2021,10.292648867299416,,
31047,Dawson County,NE,2022,10.187012244654568,,
31049,Deuel County,NE,2010,11.380348689789134,,
31049,Deuel County,NE,2011,11.280710329348457,,
31049,Deuel County,NE,2012,12.569231736062763,,
31049,Deuel County,NE,2013,12.439704863345542,,
31049,Deuel County,NE,2014,12.26268736414204,,
31049,Deuel County,NE,2015,10.794352819824544,,
31049,Deuel County,NE,2016,10.89818746749887,,
31049,Deuel County,NE,2017,10.897554937405221,,
31049,Deuel County,NE,2018,10.582489071594535,,
31049,Deuel County,NE,2019,10.621288184778546,,
31049,Deuel County,NE,2020,10.39054031875743,,
31049,Deuel County,NE,2021,10.423787464567535,,
31049,Deuel County,NE,2022,10.299611230589734,,
31051,Dixon County,NE,2010,8.007068943779112,,
31051,Dixon County,NE,2011,8.813627176017356,,
31051,Dixon County,NE,2012,9.251740162161532,,
31051,Dixon County,NE,2013,9.085814400695906,,
31051,Dixon County,NE,2014,9.1707093805136,,
31051,Dixon County,NE,2015,9.476326589076386,,
31051,Dixon County,NE,2016,9.619791078560212,,
31051,Dixon County,NE,2017,9.583747506242043,,
31051,Dixon County,NE,2018,9.48353885147419,,
31051,Dixon County,NE,2019,9.227636969279748,,
31051,Dixon County,NE,2020,9.125281486065091,,
31051,Dixon County,NE,2021,8.545884875600532,,
31051,Dixon County,NE,2022,8.576892128515416,,
31053,Dodge County,NE,2010,9.122561734038689,,
31053,Dodge County,NE,2011,9.29975592264479,,
31053,Dodge County,NE,2012,10.045314002935799,,
31053,Dodge County,NE,2013,10.593398249091132,,
31053,Dodge County,NE,2014,10.611548971953635,,
31053,Dodge County,NE,2015,11.016088449385904,,
31053,Dodge County,NE,2016,11.410062542367632,,
31053,Dodge County,NE,2017,11.434596331560988,,
31053,Dodge County,NE,2018,11.1786994168681,,
31053,Dodge County,NE,2019,11.277874921334305,,
31053,Dodge County,NE,2020,11.373511207717295,,
31053,Dodge County,NE,2021,11.362080861457423,,
31053,Dodge County,NE,2022,11.668070148225832,,
31055,Douglas County,NE,2010,9.2189530121869,,
31055,Douglas County,NE,2011,9.367903124798028,,
31055,Douglas County,NE,2012,10.115205338113888,,
31055,Douglas County,NE,2013,10.683968495675966,,
31055,Douglas County,NE,2014,10.67598623852567,,
31055,Douglas County,NE,2015,11.072028139739388,,
31055,Douglas County,NE,2016,11.470143958923085,,
31055,Douglas County,NE,2017,11.487896362383655,,
31055,Douglas County,NE,2018,11.208931638540664,,
31055,Douglas County,NE,2019,11.30044625701496,,
31055,Douglas County,NE,2020,11.396312504844525,,
31055,Douglas County,NE,2021,11.384587862037744,,
31055,Douglas County,NE,2022,11.679793386583283,,
31057,Dundy County,NE,2010,8.953627503287422,,
31057,Dundy County,NE,2011,9.302392152001472,,
31057,Dundy County,NE,2012,10.149458104145774,,
31057,Dundy County,NE,2013,10.492407507541351,,
31057,Dundy County,NE,2014,10.4841158218244,,
31057,Dundy County,NE,2015,10.652354882213398,,
31057,Dundy County,NE,2016,10.811467170909609,,
31057,Dundy County,NE,2017,11.009378984092542,,
31057,Dundy County,NE,2018,10.650195548195496,,
31057,Dundy County,NE,2019,10.603471719752374,,
31057,Dundy County,NE,2020,10.60807177153666,,
31057,Dundy County,NE,2021,10.61092877662996,,
31057,Dundy County,NE,2022,10.670737901566124,,
31059,Fillmore County,NE,2010,8.484986678449415,,
31059,Fillmore County,NE,2011,8.914484542145498,,
31059,Fillmore County,NE,2012,9.417585697170393,,
31059,Fillmore County,NE,2013,9.480286506646516,,
31059,Fillmore County,NE,2014,11.973981177074222,,
31059,Fillmore County,NE,2015,10.58073213058624,,
31059,Fillmore County,NE,2016,10.675716965768656,,
31059,Fillmore County,NE,2017,10.642237789058143,,
31059,Fillmore County,NE,2018,10.320163482046793,,
31059,Fillmore County,NE,2019,10.346358208818733,,
31059,Fillmore County,NE,2020,10.374639562427117,,
31059,Fillmore County,NE,2021,10.401371761348846,,
31059,Fillmore County,NE,2022,10.289684912043736,,
31061,Franklin County,NE,2010,8.7566231607511,,
31061,Franklin County,NE,2011,9.064590009012543,,
31061,Franklin County,NE,2012,9.85294511558139,,
31061,Franklin County,NE,2013,9.752408523941686,,
31061,Franklin County,NE,2014,9.718657741093551,,
31061,Franklin County,NE,2015,10.061037334431404,,
31061,Franklin County,NE,2016,10.065684082388296,,
31061,Franklin County,NE,2017,10.608693310835674,,
31061,Franklin County,NE,2018,9.623368556974853,,
31061,Franklin County,NE,2019,9.484709517145394,,
31061,Franklin County,NE,2020,9.48428326661199,,
31061,Franklin County,NE,2021,9.342180347466064,,
31061,Franklin County,NE,2022,9.166992210856964,,
31063,Frontier County,NE,2010,9.189984824452122,,
31063,Frontier County,NE,2011,9.84184870326385,,
31063,Frontier County,NE,2012,10.567938282960041,,
31063,Frontier County,NE,2013,10.622163907635848,,
31063,Frontier County,NE,2014,10.635714465338296,,
31063,Frontier County,NE,2015,10.889432066937296,,
31063,Frontier County,NE,2016,11.072943117817843,,
31063,Frontier County,NE,2017,11.420897435491673,,
31063,Frontier County,NE,2018,11.286348803412961,,
31063,Frontier County,NE,2019,11.289337435873982,,
31063,Frontier County,NE,2020,10.941135835264884,,
31063,Frontier County,NE,2021,11.105150343175659,,
31063,Frontier County,NE,2022,11.080958176933864,,
31065,Furnas County,NE,2010,10.298680418608155,,
31065,Furnas County,NE,2011,10.821704255324523,,
31065,Furnas County,NE,2012,11.514250712401914,,
31065,Furnas County,NE,2013,11.591173802710978,,
31065,Furnas County,NE,2014,11.467910250431414,,
31065,Furnas County,NE,2015,11.71694472243035,,
31065,Furnas County,NE,2016,11.805173986049784,,
31065,Furnas County,NE,2017,12.109221820806313,,
31065,Furnas County,NE,2018,11.858756238627555,,
31065,Furnas County,NE,2019,12.500622517304292,,
31065,Furnas County,NE,2020,,,
31065,Furnas County,NE,2021,,,
31065,Furnas County,NE,2022,,,
31067,Gage County,NE,2010,8.241371382167133,,
31067,Gage County,NE,2011,8.768532150732682,,
31067,Gage County,NE,2012,9.304760510398351,,
31067,Gage County,NE,2013,9.176885634854813,,
31067,Gage County,NE,2014,11.545264889192401,,
31067,Gage County,NE,2015,10.443495570427539,,
31067,Gage County,NE,2016,10.575574146310245,,
31067,Gage County,NE,2017,10.586521691331933,,
31067,Gage County,NE,2018,10.228069806627783,,
31067,Gage County,NE,2019,10.261149632717476,,
31067,Gage County,NE,2020,10.115654882111969,,
31067,Gage County,NE,2021,10.090939094885476,,
31067,Gage County,NE,2022,9.940294881328638,,
31069,Garden County,NE,2010,10.065456742991083,,
31069,Garden County,NE,2011,11.082089812882154,,
31069,Garden County,NE,2012,12.277148022515222,,
31069,Garden County,NE,2013,12.446385327312978,,
31069,Garden County,NE,2014,12.271893283897397,,
31069,Garden County,NE,2015,10.824143681863834,,
31069,Garden County,NE,2016,10.93892481566713,,
31069,Garden County,NE,2017,10.946033379225401,,
31069,Garden County,NE,2018,10.633731023610999,,
31069,Garden County,NE,2019,10.682021823873184,,
31069,Garden County,NE,2020,10.362184555282871,,
31069,Garden County,NE,2021,10.396164673612281,,
31069,Garden County,NE,2022,10.272466555458914,,
31071,Garfield County,NE,2010,9.276481154051165,,
31071,Garfield County,NE,2011,10.00124869838277,,
31071,Garfield County,NE,2012,10.815760131194034,,
31071,Garfield County,NE,2013,11.017090854419775,,
31071,Garfield County,NE,2014,11.076874001006171,,
31071,Garfield County,NE,2015,11.515165641537259,,
31071,Garfield County,NE,2016,11.729106262827617,,
31071,Garfield County,NE,2017,11.909651545538823,,
31071,Garfield County,NE,2018,11.368307606248395,,
31071,Garfield County,NE,2019,11.996678251648802,,
31071,Garfield County,NE,2020,,,
31071,Garfield County,NE,2021,,,
31071,Garfield County,NE,2022,,,
31073,Gosper County,NE,2010,9.279907078614922,,
31073,Gosper County,NE,2011,9.958890097498879,,
31073,Gosper County,NE,2012,10.652720394069547,,
31073,Gosper County,NE,2013,10.69132673614755,,
31073,Gosper County,NE,2014,10.70682173364666,,
31073,Gosper County,NE,2015,10.9669186966254,,
31073,Gosper County,NE,2016,10.737569537651645,,
31073,Gosper County,NE,2017,11.175047397091078,,
31073,Gosper County,NE,2018,10.719429466838728,,
31073,Gosper County,NE,2019,10.658468755088474,,
31073,Gosper County,NE,2020,10.313092532861813,,
31073,Gosper County,NE,2021,10.337470978297986,,
31073,Gosper County,NE,2022,10.229210002090712,,
31075,Grant County,NE,2010,10.313530168090873,,
31075,Grant County,NE,2011,10.631554404048595,,
31075,Grant County,NE,2012,11.320027332526678,,
31075,Grant County,NE,2013,11.352143770294298,,
31075,Grant County,NE,2014,11.41125290560352,,
31075,Grant County,NE,2015,11.831868262917984,,
31075,Grant County,NE,2016,12.308330703060928,,
31075,Grant County,NE,2017,12.638666479356953,,
31075,Grant County,NE,2018,12.739436946343897,,
31075,Grant County,NE,2019,12.839109829388018,,
31075,Grant County,NE,2020,,,
31075,Grant County,NE,2021,,,
31075,Grant County,NE,2022,,,
31077,Greeley County,NE,2010,8.98649829466093,,
31077,Greeley County,NE,2011,9.432450187431641,,
31077,Greeley County,NE,2012,10.291027551478166,,
31077,Greeley County,NE,2013,10.37243586022271,,
31077,Greeley County,NE,2014,10.475156351775784,,
31077,Greeley County,NE,2015,11.029757115266571,,
31077,Greeley County,NE,2016,11.192276721097722,,
31077,Greeley County,NE,2017,11.391960399853128,,
31077,Greeley County,NE,2018,10.926746097909191,,
31077,Greeley County,NE,2019,11.04862405653098,,
31077,Greeley County,NE,2020,10.478889615580263,,
31077,Greeley County,NE,2021,10.270102800319524,,
31077,Greeley County,NE,2022,10.227118520410025,,
31079,Hall County,NE,2010,8.478881757697351,,
31079,Hall County,NE,2011,8.685388044471937,,
31079,Hall County,NE,2012,9.525203308237536,,
31079,Hall County,NE,2013,9.47122375510643,,
31079,Hall County,NE,2014,11.220239110701721,,
31079,Hall County,NE,2015,10.428249384024127,,
31079,Hall County,NE,2016,10.505006638336225,,
31079,Hall County,NE,2017,10.557266858236769,,
31079,Hall County,NE,2018,10.056508527974968,,
31079,Hall County,NE,2019,10.041585456718783,,
31079,Hall County,NE,2020,10.10142500462657,,
31079,Hall County,NE,2021,10.102383600125282,,
31079,Hall County,NE,2022,10.01073983907567,,
31081,Hamilton County,NE,2010,8.845244232503624,,
31081,Hamilton County,NE,2011,9.165663092090682,,
31081,Hamilton County,NE,2012,9.988257010033111,,
31081,Hamilton County,NE,2013,9.852021052648778,,
31081,Hamilton County,NE,2014,11.597912889490173,,
31081,Hamilton County,NE,2015,10.524564347598481,,
31081,Hamilton County,NE,2016,10.61353942455962,,
31081,Hamilton County,NE,2017,10.668858660841968,,
31081,Hamilton County,NE,2018,10.240373725371507,,
31081,Hamilton County,NE,2019,10.206261635879809,,
31081,Hamilton County,NE,2020,10.225675385231835,,
31081,Hamilton County,NE,2021,10.224704115981224,,
31081,Hamilton County,NE,2022,10.10293152972045,,
31083,Harlan County,NE,2010,10.104669060415038,,
31083,Harlan County,NE,2011,10.836171116495011,,
31083,Harlan County,NE,2012,11.542213070337054,,
31083,Harlan County,NE,2013,10.149341006616373,,
31083,Harlan County,NE,2014,10.115269991814941,,
31083,Harlan County,NE,2015,10.438679799040445,,
31083,Harlan County,NE,2016,10.467974096437255,,
31083,Harlan County,NE,2017,10.94851553109281,,
31083,Harlan County,NE,2018,10.122814000846674,,
31083,Harlan County,NE,2019,10.047002232457858,,
31083,Harlan County,NE,2020,9.48428326661199,,
31083,Harlan County,NE,2021,9.342180347466064,,
31083,Harlan County,NE,2022,9.166992210856964,,
31085,Hayes County,NE,2010,10.306730636165534,,
31085,Hayes County,NE,2011,10.94843100305806,,
31085,Hayes County,NE,2012,11.591305701157983,,
31085,Hayes County,NE,2013,11.482653475070293,,
31085,Hayes County,NE,2014,11.506463735843697,,
31085,Hayes County,NE,2015,11.708944862556082,,
31085,Hayes County,NE,2016,11.954728346369974,,
31085,Hayes County,NE,2017,12.424751707304285,,
31085,Hayes County,NE,2018,12.173499765036999,,
31085,Hayes County,NE,2019,12.160577725678671,,
31085,Hayes County,NE,2020,11.117289324884243,,
31085,Hayes County,NE,2021,10.493646303531117,,
31085,Hayes County,NE,2022,10.442107346184724,,
31087,Hitchcock County,NE,2010,10.024187651274962,,
31087,Hitchcock County,NE,2011,10.596504810236985,,
31087,Hitchcock County,NE,2012,11.480759954675156,,
31087,Hitchcock County,NE,2013,11.618724435966117,,
31087,Hitchcock County,NE,2014,11.63438320631126,,
31087,Hitchcock County,NE,2015,11.855760738657317,,
31087,Hitchcock County,NE,2016,11.82808634817881,,
31087,Hitchcock County,NE,2017,12.525981058267668,,
